PC1,PC2,PC3,cohorte,tipo,grupo
164.12378,-14.063676,12.2012,KIRC,tumor,tumor_KIRC
122.495285,5.9631386,-20.583344,KIRC,tumor,tumor_KIRC
158.31041,18.280727,-1.7875706,KIRC,tumor,tumor_KIRC
160.0171,8.443251,-1.4030639,KIRC,tumor,tumor_KIRC
145.24887,10.3786,-7.774341,KIRC,tumor,tumor_KIRC
170.26112,11.974275,23.040165,KIRC,tumor,tumor_KIRC
144.0431,42.911644,9.855734,KIRC,tumor,tumor_KIRC
158.46213,8.123624,30.685455,KIRC,tumor,tumor_KIRC
145.79424,26.340887,-3.197071,KIRC,tumor,tumor_KIRC
161.083,13.826309,-10.268877,KIRC,tumor,tumor_KIRC
130.68114,30.287878,-5.951792,KIRC,tumor,tumor_KIRC
156.61086,7.940435,17.582203,KIRC,tumor,tumor_KIRC
164.43088,1.7994896,15.872791,KIRC,tumor,tumor_KIRC
152.77545,2.7783687,2.9955177,KIRC,tumor,tumor_KIRC
153.08887,28.799429,10.624007,KIRC,tumor,tumor_KIRC
167.23099,18.943958,15.115677,KIRC,tumor,tumor_KIRC
158.46715,2.7390068,11.299486,KIRC,tumor,tumor_KIRC
139.4233,21.524582,5.015013,KIRC,tumor,tumor_KIRC
149.44627,-6.019788,3.3734863,KIRC,tumor,tumor_KIRC
96.483185,53.192726,-6.689233,KIRC,tumor,tumor_KIRC
100.55228,27.853018,8.101839,KIRC,tumor,tumor_KIRC
149.28214,28.750208,8.421246,KIRC,tumor,tumor_KIRC
157.86325,8.880007,11.748588,KIRC,tumor,tumor_KIRC
149.23488,24.146084,3.2858117,KIRC,tumor,tumor_KIRC
159.39536,28.371986,2.0601718,KIRC,tumor,tumor_KIRC
170.96205,2.3570988,9.357671,KIRC,tumor,tumor_KIRC
149.3747,35.611893,8.646334,KIRC,tumor,tumor_KIRC
135.81464,22.47345,-6.1958575,KIRC,tumor,tumor_KIRC
171.17828,-15.833512,-16.273346,KIRC,tumor,tumor_KIRC
126.639084,-16.152493,-25.850721,KIRC,tumor,tumor_KIRC
147.53314,-24.154972,6.5566287,KIRC,tumor,tumor_KIRC
143.06184,7.713632,-5.860496,KIRC,tumor,tumor_KIRC
150.96248,5.7157273,14.342689,KIRC,tumor,tumor_KIRC
157.9246,-0.7722064,-3.9990396,KIRC,tumor,tumor_KIRC
89.97609,51.044567,-33.15759,KIRC,tumor,tumor_KIRC
153.55934,-15.496774,4.7895746,KIRC,tumor,tumor_KIRC
158.14568,5.5211673,14.652241,KIRC,tumor,tumor_KIRC
150.64964,2.4527764,4.4690766,KIRC,tumor,tumor_KIRC
3.3892047,23.192429,-46.41823,KIRC,tumor,tumor_KIRC
136.92009,13.846875,14.870856,KIRC,tumor,tumor_KIRC
144.18433,-2.2374425,-12.900228,KIRC,tumor,tumor_KIRC
157.28415,0.4689314,18.418257,KIRC,tumor,tumor_KIRC
137.4029,-11.712452,-13.69404,KIRC,tumor,tumor_KIRC
154.59872,-19.803114,8.942146,KIRC,tumor,tumor_KIRC
148.08194,24.557138,30.629496,KIRC,tumor,tumor_KIRC
126.44468,-3.899509,24.944616,KIRC,tumor,tumor_KIRC
126.31706,-1.2762518,-1.1549922,KIRC,tumor,tumor_KIRC
120.05403,12.703988,1.7932789,KIRC,tumor,tumor_KIRC
140.6265,0.6332381,28.2382,KIRC,tumor,tumor_KIRC
154.50783,11.826462,2.9200358,KIRC,tumor,tumor_KIRC
-9.8319025,17.01739,-29.290909,KIRC,tumor,tumor_KIRC
139.22203,-14.128727,-16.67519,KIRC,tumor,tumor_KIRC
120.974785,-3.037946,-15.735777,KIRC,tumor,tumor_KIRC
140.45978,1.2988337,-11.992488,KIRC,tumor,tumor_KIRC
138.12082,15.574461,-14.845524,KIRC,tumor,tumor_KIRC
158.77959,0.4907487,-5.0815554,KIRC,tumor,tumor_KIRC
159.1346,24.372128,21.030806,KIRC,tumor,tumor_KIRC
171.69072,-1.3161093,-0.30362615,KIRC,tumor,tumor_KIRC
125.97614,35.486626,-0.3768987,KIRC,tumor,tumor_KIRC
48.933037,25.3958,-36.88607,KIRC,tumor,tumor_KIRC
138.16618,9.638628,16.97992,KIRC,tumor,tumor_KIRC
142.8869,-13.994125,5.702968,KIRC,tumor,tumor_KIRC
140.34764,-13.981995,5.109963,KIRC,tumor,tumor_KIRC
160.31927,6.421952,10.169629,KIRC,tumor,tumor_KIRC
132.4485,20.898157,3.753091,KIRC,tumor,tumor_KIRC
155.57977,31.043226,10.609312,KIRC,tumor,tumor_KIRC
142.73662,-2.351119,-6.7072725,KIRC,tumor,tumor_KIRC
152.28622,1.9634275,3.7499979,KIRC,tumor,tumor_KIRC
120.84301,26.88758,2.476963,KIRC,tumor,tumor_KIRC
164.54387,0.22044489,11.539957,KIRC,tumor,tumor_KIRC
128.05168,-5.964804,-2.209811,KIRC,tumor,tumor_KIRC
156.01025,3.9850264,15.532288,KIRC,tumor,tumor_KIRC
169.69678,2.5350637,4.634009,KIRC,tumor,tumor_KIRC
156.41026,1.248221,7.179306,KIRC,tumor,tumor_KIRC
145.53537,-2.7535944,6.0518894,KIRC,tumor,tumor_KIRC
160.41676,-9.85824,-4.5238194,KIRC,tumor,tumor_KIRC
93.20343,26.343796,-33.804504,KIRC,tumor,tumor_KIRC
151.05481,38.152584,5.164406,KIRC,tumor,tumor_KIRC
157.48343,14.805366,25.895369,KIRC,tumor,tumor_KIRC
129.51913,8.017467,0.72641695,KIRC,tumor,tumor_KIRC
67.623985,16.300652,44.26816,KIRC,tumor,tumor_KIRC
167.02454,-7.319388,10.410659,KIRC,tumor,tumor_KIRC
164.11061,9.548841,10.920487,KIRC,tumor,tumor_KIRC
68.474304,36.180214,-3.0594542,KIRC,tumor,tumor_KIRC
136.4079,11.487729,-22.134476,KIRC,tumor,tumor_KIRC
139.83485,20.706495,-10.661352,KIRC,tumor,tumor_KIRC
155.88911,-5.164215,-5.0374618,KIRC,tumor,tumor_KIRC
149.67313,14.870268,6.5293493,KIRC,tumor,tumor_KIRC
172.15903,18.463886,18.864391,KIRC,tumor,tumor_KIRC
124.933754,9.553851,-22.694092,KIRC,tumor,tumor_KIRC
156.8699,4.496218,23.067308,KIRC,tumor,tumor_KIRC
158.5177,1.5132014,12.538019,KIRC,tumor,tumor_KIRC
146.2262,2.3982277,-10.756985,KIRC,tumor,tumor_KIRC
165.1535,16.909643,8.046132,KIRC,tumor,tumor_KIRC
167.38089,0.4073491,1.13828,KIRC,tumor,tumor_KIRC
156.33179,-7.4149623,-0.5067938,KIRC,tumor,tumor_KIRC
148.58002,18.804924,19.338696,KIRC,tumor,tumor_KIRC
159.4247,4.4490056,31.63322,KIRC,tumor,tumor_KIRC
152.28401,18.493086,11.904117,KIRC,tumor,tumor_KIRC
115.66064,-15.201272,-16.216677,KIRC,tumor,tumor_KIRC
114.83201,15.558202,-33.73277,KIRC,tumor,tumor_KIRC
162.05138,16.693838,-0.4568201,KIRC,tumor,tumor_KIRC
154.89526,5.604346,3.6047604,KIRC,tumor,tumor_KIRC
156.78215,13.160172,-5.532713,KIRC,tumor,tumor_KIRC
160.93262,1.2890552,11.353556,KIRC,tumor,tumor_KIRC
166.3595,-6.4250126,14.560257,KIRC,tumor,tumor_KIRC
165.16782,6.963057,12.074998,KIRC,tumor,tumor_KIRC
153.80653,0.7814385,3.2161522,KIRC,tumor,tumor_KIRC
144.1848,-28.720615,4.191334,KIRC,tumor,tumor_KIRC
143.81773,-6.3541713,-19.013327,KIRC,tumor,tumor_KIRC
142.94885,14.296653,13.802077,KIRC,tumor,tumor_KIRC
141.99594,-19.818554,-10.7723875,KIRC,tumor,tumor_KIRC
167.03648,6.168774,10.326175,KIRC,tumor,tumor_KIRC
145.3995,7.375837,-10.178543,KIRC,tumor,tumor_KIRC
121.801674,21.086931,-20.740454,KIRC,tumor,tumor_KIRC
80.70292,17.848837,-36.682632,KIRC,tumor,tumor_KIRC
122.724,-6.2507534,-13.971972,KIRC,tumor,tumor_KIRC
109.59123,5.9063783,-36.67492,KIRC,tumor,tumor_KIRC
137.80608,9.419538,-10.014072,KIRC,tumor,tumor_KIRC
153.81113,1.074622,10.195765,KIRC,tumor,tumor_KIRC
39.222656,-29.646181,33.3939,KIRC,tumor,tumor_KIRC
143.42503,36.216103,8.244199,KIRC,tumor,tumor_KIRC
139.52438,0.6665506,18.602894,KIRC,tumor,tumor_KIRC
156.64821,13.668579,18.689493,KIRC,tumor,tumor_KIRC
29.991808,-16.219147,30.48657,KIRC,tumor,tumor_KIRC
158.88622,-29.649635,12.445611,KIRC,tumor,tumor_KIRC
162.24445,8.0321045,5.358058,KIRC,tumor,tumor_KIRC
158.354,1.0202887,-7.373477,KIRC,tumor,tumor_KIRC
171.41066,13.05372,18.118746,KIRC,tumor,tumor_KIRC
138.93536,48.132317,40.753906,KIRC,tumor,tumor_KIRC
161.91447,-22.573044,18.623104,KIRC,tumor,tumor_KIRC
138.19255,18.423767,-6.998535,KIRC,tumor,tumor_KIRC
165.13406,-1.9374045,8.573516,KIRC,tumor,tumor_KIRC
7.7818837,60.75844,-41.71066,KIRC,tumor,tumor_KIRC
120.388245,-25.834843,33.493134,KIRC,tumor,tumor_KIRC
153.24797,4.5627947,0.5220686,KIRC,tumor,tumor_KIRC
169.2535,18.756367,15.260589,KIRC,tumor,tumor_KIRC
113.26,4.139705,1.6544055,KIRC,tumor,tumor_KIRC
130.98625,12.979401,-8.348207,KIRC,tumor,tumor_KIRC
154.00475,-10.02937,7.9983125,KIRC,tumor,tumor_KIRC
88.78921,-27.155758,2.7186015,KIRC,tumor,tumor_KIRC
155.70917,-3.3580112,8.745986,KIRC,tumor,tumor_KIRC
131.70677,50.78882,36.44743,KIRC,tumor,tumor_KIRC
137.3279,-3.2363813,8.355541,KIRC,tumor,tumor_KIRC
138.78012,3.8786376,0.994891,KIRC,tumor,tumor_KIRC
120.60008,19.127535,-1.4672039,KIRC,tumor,tumor_KIRC
148.71277,-7.626249,-8.468777,KIRC,tumor,tumor_KIRC
157.5388,10.575877,-2.4343894,KIRC,tumor,tumor_KIRC
122.59329,38.99807,4.562975,KIRC,tumor,tumor_KIRC
149.98587,-7.3014627,4.37956,KIRC,tumor,tumor_KIRC
69.234764,61.075504,-37.968304,KIRC,tumor,tumor_KIRC
149.61258,26.026405,4.197066,KIRC,tumor,tumor_KIRC
159.18732,-2.6849957,-1.4360763,KIRC,tumor,tumor_KIRC
139.76328,16.6131,12.622075,KIRC,tumor,tumor_KIRC
24.21339,6.36712,53.179455,KIRC,tumor,tumor_KIRC
164.36984,15.021397,35.118534,KIRC,tumor,tumor_KIRC
118.337814,5.9321856,-17.340477,KIRC,tumor,tumor_KIRC
104.64058,36.90527,-8.077152,KIRC,tumor,tumor_KIRC
169.31363,7.1184444,13.845431,KIRC,tumor,tumor_KIRC
161.70435,2.2711494,13.2337055,KIRC,tumor,tumor_KIRC
35.56944,-4.797027,46.97387,KIRC,tumor,tumor_KIRC
67.53393,-33.872314,34.883842,KIRC,tumor,tumor_KIRC
132.98314,36.7109,6.149211,KIRC,tumor,tumor_KIRC
143.16705,14.192015,-13.751897,KIRC,tumor,tumor_KIRC
106.361946,14.53793,28.062748,KIRC,tumor,tumor_KIRC
141.63084,-15.069489,-12.243764,KIRC,tumor,tumor_KIRC
159.18135,19.329748,8.5548315,KIRC,tumor,tumor_KIRC
157.4912,35.85778,12.107249,KIRC,tumor,tumor_KIRC
131.04373,-6.363279,-20.813711,KIRC,tumor,tumor_KIRC
153.05087,0.51645017,4.094227,KIRC,tumor,tumor_KIRC
139.25754,12.7901945,19.739656,KIRC,tumor,tumor_KIRC
17.259968,0.4032546,48.589504,KIRC,tumor,tumor_KIRC
147.39505,21.575163,16.94866,KIRC,tumor,tumor_KIRC
128.17911,29.605728,5.9389424,KIRC,tumor,tumor_KIRC
142.12202,15.744233,7.531299,KIRC,tumor,tumor_KIRC
117.64278,31.07525,-31.61659,KIRC,tumor,tumor_KIRC
119.536415,14.917883,-18.808151,KIRC,tumor,tumor_KIRC
146.95958,-4.586355,-4.30033,KIRC,tumor,tumor_KIRC
163.54266,-0.22152025,14.669328,KIRC,tumor,tumor_KIRC
105.467354,2.0105424,-16.882288,KIRC,tumor,tumor_KIRC
156.8811,3.9612296,21.453602,KIRC,tumor,tumor_KIRC
103.74591,2.190163,-8.56698,KIRC,tumor,tumor_KIRC
159.32152,-13.802996,10.68726,KIRC,tumor,tumor_KIRC
162.27122,4.421146,-4.1676116,KIRC,tumor,tumor_KIRC
76.09413,-27.128727,9.8447485,KIRC,tumor,tumor_KIRC
118.8006,11.822686,-28.161121,KIRC,tumor,tumor_KIRC
123.37966,-1.6336309,-8.088723,KIRC,tumor,tumor_KIRC
144.86848,29.179375,-3.893476,KIRC,tumor,tumor_KIRC
149.35617,6.6852603,8.003417,KIRC,tumor,tumor_KIRC
153.49696,7.751339,7.936781,KIRC,tumor,tumor_KIRC
136.80853,43.797325,-1.4587092,KIRC,tumor,tumor_KIRC
99.43728,64.40571,12.496192,KIRC,tumor,tumor_KIRC
142.18716,-15.854247,-2.4199982,KIRC,tumor,tumor_KIRC
36.671688,-19.666386,42.9404,KIRC,tumor,tumor_KIRC
127.50714,-16.00082,-21.870785,KIRC,tumor,tumor_KIRC
126.45267,15.612889,21.648455,KIRC,tumor,tumor_KIRC
69.503685,16.57604,-37.133476,KIRC,tumor,tumor_KIRC
121.96873,31.231136,-13.194823,KIRC,tumor,tumor_KIRC
153.34305,-3.9871361,-4.9182563,KIRC,tumor,tumor_KIRC
146.6175,16.319613,0.05817694,KIRC,tumor,tumor_KIRC
155.89429,9.066609,19.381128,KIRC,tumor,tumor_KIRC
70.01501,-33.481113,38.55915,KIRC,tumor,tumor_KIRC
132.277,28.651064,-10.884878,KIRC,tumor,tumor_KIRC
135.00891,-21.776453,26.680756,KIRC,tumor,tumor_KIRC
128.00499,43.114002,3.316284,KIRC,tumor,tumor_KIRC
148.7319,-0.7376712,15.178981,KIRC,tumor,tumor_KIRC
129.59007,1.3019938,5.52157,KIRC,tumor,tumor_KIRC
140.63422,-6.9987535,14.305347,KIRC,tumor,tumor_KIRC
147.95573,15.620966,10.28222,KIRC,tumor,tumor_KIRC
150.68239,20.598795,14.362787,KIRC,tumor,tumor_KIRC
142.18979,20.845837,32.24206,KIRC,tumor,tumor_KIRC
158.79199,9.519993,16.24073,KIRC,tumor,tumor_KIRC
63.6844,-20.39709,-11.343492,KIRC,tumor,tumor_KIRC
156.28754,5.6381974,-3.9677615,KIRC,tumor,tumor_KIRC
118.02103,8.076268,-19.584345,KIRC,tumor,tumor_KIRC
151.08188,-21.6997,-11.771973,KIRC,tumor,tumor_KIRC
29.01088,27.36279,7.403905,KIRC,tumor,tumor_KIRC
135.12573,35.20664,1.7645057,KIRC,tumor,tumor_KIRC
167.85919,2.7535434,3.06078,KIRC,tumor,tumor_KIRC
134.28,12.955241,5.724709,KIRC,tumor,tumor_KIRC
143.38152,-12.622142,-0.28716427,KIRC,tumor,tumor_KIRC
131.52797,27.34738,17.059103,KIRC,tumor,tumor_KIRC
126.45558,2.7614408,-12.463913,KIRC,tumor,tumor_KIRC
148.34735,13.864068,-2.6331432,KIRC,tumor,tumor_KIRC
151.54205,27.22021,15.089899,KIRC,tumor,tumor_KIRC
109.73606,-5.709612,25.884064,KIRC,tumor,tumor_KIRC
153.31776,31.347303,25.727718,KIRC,tumor,tumor_KIRC
142.71538,-8.01341,-11.031069,KIRC,tumor,tumor_KIRC
151.47285,31.80353,7.967639,KIRC,tumor,tumor_KIRC
160.84566,-4.182424,2.9973788,KIRC,tumor,tumor_KIRC
151.87271,-4.993823,9.255188,KIRC,tumor,tumor_KIRC
142.60217,6.7522473,13.054574,KIRC,tumor,tumor_KIRC
168.71016,-6.47921,12.388968,KIRC,tumor,tumor_KIRC
161.7356,5.436378,8.190055,KIRC,tumor,tumor_KIRC
90.05857,31.681791,3.3606396,KIRC,tumor,tumor_KIRC
136.91841,17.654902,-4.466572,KIRC,tumor,tumor_KIRC
153.0957,-9.5948925,16.655407,KIRC,tumor,tumor_KIRC
159.43932,21.927374,29.37902,KIRC,tumor,tumor_KIRC
154.09203,-12.663137,2.473342,KIRC,tumor,tumor_KIRC
154.84792,27.188595,17.303137,KIRC,tumor,tumor_KIRC
165.47806,5.885599,13.382673,KIRC,tumor,tumor_KIRC
160.97928,24.292667,0.06839462,KIRC,tumor,tumor_KIRC
149.91815,6.1701927,22.30373,KIRC,tumor,tumor_KIRC
124.109886,-3.5832915,-22.946198,KIRC,tumor,tumor_KIRC
162.89326,16.604439,-3.1535943,KIRC,tumor,tumor_KIRC
139.16678,-33.620426,62.474575,KIRC,normal,normal_KIRC
141.09554,-29.383287,74.59966,KIRC,normal,normal_KIRC
131.46892,-49.746143,57.718136,KIRC,normal,normal_KIRC
70.511475,-30.202724,53.81054,KIRC,normal,normal_KIRC
126.33852,-38.02159,40.253086,KIRC,normal,normal_KIRC
124.198814,-51.544865,62.585625,KIRC,normal,normal_KIRC
136.10677,-46.774567,32.18113,KIRC,normal,normal_KIRC
128.0491,-39.710182,35.389194,KIRC,normal,normal_KIRC
132.95523,-44.46322,67.87026,KIRC,normal,normal_KIRC
120.98824,-48.206154,74.727745,KIRC,normal,normal_KIRC
132.80962,-51.164402,69.05804,KIRC,normal,normal_KIRC
113.27981,-56.250317,33.653564,KIRC,normal,normal_KIRC
106.26106,-46.44028,60.655346,KIRC,normal,normal_KIRC
113.25688,-51.370266,47.9956,KIRC,normal,normal_KIRC
94.917206,-54.954098,60.697876,KIRC,normal,normal_KIRC
134.94543,-41.063995,51.142666,KIRC,normal,normal_KIRC
124.37905,-50.545124,58.803024,KIRC,normal,normal_KIRC
105.349144,-60.17858,16.583775,KIRC,normal,normal_KIRC
136.51816,-41.833733,49.809933,KIRC,normal,normal_KIRC
86.05344,-54.34853,50.206154,KIRC,normal,normal_KIRC
141.79646,-24.732906,63.395157,KIRC,normal,normal_KIRC
112.98642,-33.61364,13.59201,KIRC,normal,normal_KIRC
137.60678,-28.240225,40.506714,KIRC,normal,normal_KIRC
83.18159,-59.445087,48.171993,KIRC,normal,normal_KIRC
48.91931,-24.70985,-15.760245,KIRC,normal,normal_KIRC
106.111176,-55.92774,59.09785,KIRC,normal,normal_KIRC
132.88467,-29.92655,43.468876,KIRC,normal,normal_KIRC
130.59377,-43.291157,53.32211,KIRC,normal,normal_KIRC
134.39302,-41.6094,54.856033,KIRC,normal,normal_KIRC
121.334274,-41.402695,41.69212,KIRC,normal,normal_KIRC
112.61656,-21.266846,17.786587,KIRC,normal,normal_KIRC
92.13876,-26.693506,41.70343,KIRC,normal,normal_KIRC
100.705185,-42.53136,37.55254,KIRC,normal,normal_KIRC
133.89433,-32.5588,60.898674,KIRC,normal,normal_KIRC
109.01448,-35.16201,49.124573,KIRC,normal,normal_KIRC
106.36554,-52.587074,44.780663,KIRC,normal,normal_KIRC
136.05061,-43.599724,73.003075,KIRC,normal,normal_KIRC
115.23293,-16.573027,31.296556,KIRC,normal,normal_KIRC
135.3914,-34.5159,66.55842,KIRC,normal,normal_KIRC
136.2335,-38.433403,61.848526,KIRC,normal,normal_KIRC
133.15134,-38.886112,62.742645,KIRC,normal,normal_KIRC
155.93427,7.521502,7.430446,KIRC,normal,normal_KIRC
118.39119,-39.73698,62.4753,KIRC,normal,normal_KIRC
80.24533,-57.00052,48.895187,KIRC,normal,normal_KIRC
140.42795,-42.265045,70.50272,KIRC,normal,normal_KIRC
54.449917,-38.245674,31.312592,KIRC,normal,normal_KIRC
141.13335,-32.156067,62.37768,KIRC,normal,normal_KIRC
69.11644,-55.408577,29.819946,KIRC,normal,normal_KIRC
135.60518,-40.49602,70.889984,KIRC,normal,normal_KIRC
82.60289,-52.744686,53.633545,KIRC,normal,normal_KIRC
95.67462,-51.20603,45.260303,KIRC,normal,normal_KIRC
87.79523,-46.97781,48.294094,KIRC,normal,normal_KIRC
70.91832,-43.56264,45.917095,KIRC,normal,normal_KIRC
66.0545,-42.285656,56.02859,KIRC,normal,normal_KIRC
64.46987,-32.267735,40.728436,KIRC,normal,normal_KIRC
77.63556,-48.977215,55.466084,KIRC,normal,normal_KIRC
115.239334,-43.275734,50.497547,KIRC,normal,normal_KIRC
94.02362,-36.85166,48.478996,KIRC,normal,normal_KIRC
106.46948,-51.27177,47.723007,KIRC,normal,normal_KIRC
72.58267,-51.33276,40.98268,KIRC,normal,normal_KIRC
135.73593,-36.325615,46.708447,KIRC,normal,normal_KIRC
84.19004,-30.24366,46.9782,KIRC,normal,normal_KIRC
81.78831,-33.75235,46.35757,KIRC,normal,normal_KIRC
72.257164,-46.19761,52.07382,KIRC,normal,normal_KIRC
91.45704,-57.865276,36.245537,KIRC,normal,normal_KIRC
134.75163,-45.981148,70.86954,KIRC,normal,normal_KIRC
127.748825,-48.759594,54.170742,KIRC,normal,normal_KIRC
140.17435,-49.839012,67.33349,KIRC,normal,normal_KIRC
126.334015,-59.90002,58.954723,KIRC,normal,normal_KIRC
123.413345,-36.211746,20.998745,KIRC,normal,normal_KIRC
135.23688,-48.022556,68.90554,KIRC,normal,normal_KIRC
84.76441,-44.984203,28.473803,KIRC,normal,normal_KIRC
-27.659721,70.60745,-45.335876,LUAD,tumor,tumor_LUAD
12.408941,18.520628,-45.37045,LUAD,tumor,tumor_LUAD
0.8475992,1.2875953,-47.774765,LUAD,tumor,tumor_LUAD
-24.607485,77.57006,-37.374462,LUAD,tumor,tumor_LUAD
-7.6184177,31.55558,-23.445303,LUAD,tumor,tumor_LUAD
-6.275407,17.959465,-44.76371,LUAD,tumor,tumor_LUAD
0.7951883,24.658817,-48.389248,LUAD,tumor,tumor_LUAD
-18.525454,71.9889,-53.040943,LUAD,tumor,tumor_LUAD
-10.486619,20.978823,-60.008213,LUAD,tumor,tumor_LUAD
-20.839785,61.950394,-60.355343,LUAD,tumor,tumor_LUAD
-17.495222,51.13371,-61.72882,LUAD,tumor,tumor_LUAD
4.965005,26.308125,-51.190678,LUAD,tumor,tumor_LUAD
4.0310144,6.0888195,-36.438988,LUAD,tumor,tumor_LUAD
-8.583841,56.73694,-47.382267,LUAD,tumor,tumor_LUAD
-19.200043,62.745872,24.694769,LUAD,tumor,tumor_LUAD
-11.027022,-6.5547347,-35.54913,LUAD,tumor,tumor_LUAD
10.401549,-39.237934,-7.6469812,LUAD,tumor,tumor_LUAD
-22.874054,30.760746,0.7727457,LUAD,tumor,tumor_LUAD
11.058273,26.298923,-66.20034,LUAD,tumor,tumor_LUAD
13.0061455,7.5602007,-39.29324,LUAD,tumor,tumor_LUAD
-28.347147,34.79405,-22.801693,LUAD,tumor,tumor_LUAD
-26.644444,29.16693,-37.75757,LUAD,tumor,tumor_LUAD
-22.808409,72.52178,14.406177,LUAD,tumor,tumor_LUAD
-29.484823,47.877094,-53.0098,LUAD,tumor,tumor_LUAD
-1.6524439,31.00535,-49.443035,LUAD,tumor,tumor_LUAD
-15.327663,47.276146,-49.968597,LUAD,tumor,tumor_LUAD
-34.101456,68.27708,-45.149708,LUAD,tumor,tumor_LUAD
-17.693516,41.054863,-34.067093,LUAD,tumor,tumor_LUAD
-45.221786,5.1004624,-18.960054,LUAD,tumor,tumor_LUAD
-24.517172,47.978073,-11.1884575,LUAD,tumor,tumor_LUAD
-14.828086,54.311333,-59.013878,LUAD,tumor,tumor_LUAD
-4.14326,24.021212,-30.889761,LUAD,tumor,tumor_LUAD
-20.118198,55.032494,-23.32298,LUAD,tumor,tumor_LUAD
-9.285135,48.17322,-42.59708,LUAD,tumor,tumor_LUAD
-23.688606,49.408333,-59.491676,LUAD,tumor,tumor_LUAD
-30.355747,37.694534,-27.09675,LUAD,tumor,tumor_LUAD
-14.923814,38.426414,-33.53705,LUAD,tumor,tumor_LUAD
-16.04353,44.750084,-37.997276,LUAD,tumor,tumor_LUAD
-7.9837055,30.435223,-49.655025,LUAD,tumor,tumor_LUAD
-42.285378,38.023586,19.86279,LUAD,tumor,tumor_LUAD
-27.500244,47.795452,-40.537876,LUAD,tumor,tumor_LUAD
-9.482995,46.85612,-61.42895,LUAD,tumor,tumor_LUAD
-17.822723,47.003273,-61.28272,LUAD,tumor,tumor_LUAD
-3.6349068,22.019506,-36.4559,LUAD,tumor,tumor_LUAD
-33.359776,46.75615,-39.06646,LUAD,tumor,tumor_LUAD
-18.309164,49.98231,-44.44273,LUAD,tumor,tumor_LUAD
-18.54292,22.99484,-24.92918,LUAD,tumor,tumor_LUAD
-29.67016,86.33805,-3.971674,LUAD,tumor,tumor_LUAD
-25.646254,19.427048,-46.69239,LUAD,tumor,tumor_LUAD
-20.625105,30.913227,-20.638147,LUAD,tumor,tumor_LUAD
-23.908678,51.45361,-33.70886,LUAD,tumor,tumor_LUAD
-3.7691448,42.257893,-32.79583,LUAD,tumor,tumor_LUAD
-6.3129196,14.889702,-46.51061,LUAD,tumor,tumor_LUAD
-31.046232,37.459496,-37.102962,LUAD,tumor,tumor_LUAD
-3.4309678,8.828691,-58.772766,LUAD,tumor,tumor_LUAD
-39.29586,66.51859,-34.15061,LUAD,tumor,tumor_LUAD
-59.29496,41.40956,-14.408896,LUAD,tumor,tumor_LUAD
-9.942763,29.77892,-24.700912,LUAD,tumor,tumor_LUAD
-26.398874,29.883772,-9.152706,LUAD,tumor,tumor_LUAD
-18.291344,64.17322,-51.39524,LUAD,tumor,tumor_LUAD
4.5312557,6.37525,-42.178505,LUAD,tumor,tumor_LUAD
-51.408085,65.98371,-3.2545521,LUAD,tumor,tumor_LUAD
-23.37459,46.339058,-40.791805,LUAD,tumor,tumor_LUAD
-4.1615863,11.64561,-38.341736,LUAD,tumor,tumor_LUAD
-12.583473,48.34874,-47.34677,LUAD,tumor,tumor_LUAD
-2.2221339,24.297272,-47.1793,LUAD,tumor,tumor_LUAD
-5.837399,28.286026,-35.297955,LUAD,tumor,tumor_LUAD
-5.3508744,76.97126,-21.395844,LUAD,tumor,tumor_LUAD
-7.3167663,66.49144,-32.96496,LUAD,tumor,tumor_LUAD
7.608901,8.768925,-27.90338,LUAD,tumor,tumor_LUAD
-21.81895,40.649548,-39.117954,LUAD,tumor,tumor_LUAD
8.430269,32.861088,-16.12865,LUAD,tumor,tumor_LUAD
-23.94914,26.53031,-17.474611,LUAD,tumor,tumor_LUAD
-24.461254,72.39727,-54.312744,LUAD,tumor,tumor_LUAD
-33.390156,52.198082,-4.1183195,LUAD,tumor,tumor_LUAD
-26.003439,64.58441,-12.24196,LUAD,tumor,tumor_LUAD
-18.416279,55.53442,-20.4103,LUAD,tumor,tumor_LUAD
-19.440712,20.168772,-12.7514925,LUAD,tumor,tumor_LUAD
-41.781174,78.84867,-21.900026,LUAD,tumor,tumor_LUAD
0.03579875,45.993843,-44.325733,LUAD,tumor,tumor_LUAD
-13.59585,44.284378,-51.17103,LUAD,tumor,tumor_LUAD
3.2086306,4.773614,-37.39316,LUAD,tumor,tumor_LUAD
-31.061382,37.453213,-10.594121,LUAD,tumor,tumor_LUAD
8.291626,35.80642,-16.743298,LUAD,tumor,tumor_LUAD
-11.459109,38.253704,-38.152454,LUAD,tumor,tumor_LUAD
-22.695286,55.870274,-27.62288,LUAD,tumor,tumor_LUAD
-17.704159,53.551384,-23.021608,LUAD,tumor,tumor_LUAD
3.228305,32.105175,-31.867842,LUAD,tumor,tumor_LUAD
-14.437236,36.918186,-55.06126,LUAD,tumor,tumor_LUAD
2.0555634,38.548008,-8.154379,LUAD,tumor,tumor_LUAD
-8.49539,37.83683,-49.118187,LUAD,tumor,tumor_LUAD
-29.104183,63.101875,-35.488525,LUAD,tumor,tumor_LUAD
-2.0362468,-12.606107,-34.715534,LUAD,tumor,tumor_LUAD
-39.778618,63.991848,-35.674877,LUAD,tumor,tumor_LUAD
